time,bestSatId,maxElev_deg,dist_km
5860.0,25,26.511457379145252,1167.8538694277709
5870.0,25,26.403956437495818,1170.9773477317717
5880.0,25,26.161139785294736,1178.096035827307
5890.0,25,25.790372072439535,1189.1383340435718
5900.0,24,25.653654848437462,1193.263464611414
5910.0,24,26.24281269396871,1175.6917331395532
5920.0,24,26.71768237356694,1161.9097433333602
5930.0,24,27.06439873652003,1152.0560089141889
5940.0,24,27.272181809825902,1146.233567352304
5950.0,24,27.334277773336375,1144.505426175924
5960.0,24,27.248605807354327,1146.8911199442355
5970.0,24,27.017966957059368,1153.3655387155663
5980.0,24,26.64976233503971,1163.8605279825615
5990.0,23,26.26414820292306,1175.0653099661176
6000.0,23,26.91043820704118,1156.4101149381452
6010.0,23,27.439786663558532,1141.5815551370779
6020.0,23,27.836275840468296,1130.7326953582867
6030.0,23,28.08711943563504,1123.9805068057908
6040.0,23,28.18379777217378,1121.4008549605262
6050.0,23,28.12293657153464,1123.0233378565526
6060.0,23,27.906623434472934,1128.8304477023103
6070.0,23,27.54219731155953,1138.7584652474804
6080.0,23,27.041532045586457,1152.7005386090796
6090.0,22,27.58800052846393,1137.5005705408068
6100.0,22,28.176312029122496,1121.6001471413608
6110.0,22,28.627211199857584,1109.7288333671863
6120.0,22,28.92561349924077,1102.0189813617517
6130.0,22,29.060957257613644,1098.5598936488043
6140.0,22,29.028292239242923,1099.3925965226176
6150.0,22,28.82877336363607,1104.508423402688
6160.0,22,28.469584559416848,1113.848279064003
6170.0,22,27.96313580760125,1127.3072022241793
6180.0,21,28.27472304354551,1118.9861511657575
6190.0,21,28.926790976331063,1101.9887865125534
6200.0,21,29.437132679625925,1089.0676413517895
6210.0,21,29.788070958481562,1080.3712452932527
6220.0,21,29.966652252666158,1076.0038280037054
6230.0,21,29.96602070388229,1076.0192051711508
6240.0,21,29.78616066676348,1080.4181734257565
6250.0,21,29.433928237989964,1089.1477508600883
6260.0,21,28.92225658295799,1102.1050748296584
6270.0,20,28.969642670803264,1100.8911212461253
6280.0,20,29.690576407703904,1082.7719894656448
6290.0,20,30.2658232496847,1068.7733621563068
6300.0,20,30.67477649568535,1059.0611439662935
6310.0,20,30.901709738313887,1053.7556379268328
6320.0,20,30.937475054680124,1052.9248688652247
6330.0,20,30.780574958762518,1056.5802865358394
6340.0,20,30.437344753353273,1064.6760048754184
6350.0,20,29.921191662519625,1077.1119499608003
6360.0,19,29.671577787396775,1083.2411752018068
6370.0,19,30.466807263045226,1063.975684477145
6380.0,19,31.112869084383405,1048.8718378722963
6390.0,19,31.585869382650312,1038.1139708733792
6400.0,19,31.866868092669357,1031.8398855757262
6410.0,19,31.94398930434508,1030.1329372523135
6420.0,19,31.813864939137563,1033.0167505488735
6430.0,19,31.482056474903345,1040.4537740249782
6440.0,19,30.962379124272527,1052.3472511238845
6450.0,18,30.37913583240246,1066.0626242869748
6460.0,18,31.2543847197412,1045.6270291610385
6470.0,18,31.97761672697906,1029.3906582248205
6480.0,18,32.521283141665215,1017.5570481114187
6490.0,18,32.862739556397514,1010.2829024626391
6500.0,18,32.98684379437838,1007.6687222213142
6510.0,18,32.88789516297243,1009.7517465141739
6520.0,18,32.57038487795478,1016.50359479503
6530.0,18,32.04839439061317,1027.832308126156
6540.0,18,31.343797100023952,1043.5884772772627
6550.0,17,32.0519199148542,1027.7548251734618
6560.0,17,32.859155324724995,1010.3586354662333
6570.0,17,33.48073365066023,997.4190369260342
6580.0,17,33.8897630664133,989.1129944781653
6590.0,17,34.06723647521475,985.5595019699011
6600.0,17,34.0045631096367,986.8109401956725
6610.0,17,33.70474377415495,992.8499191936992
6620.0,17,33.18196820263653,1003.5901106810024
6630.0,17,32.459671591134025,1018.8824484195695
6640.0,16,32.85772700099983,1010.388818883906
6650.0,16,33.75623697169703,991.8065508482257
6660.0,16,34.46362970117275,977.73080243048
6670.0,16,34.948155547547806,968.360469351769
6680.0,16,35.186246888739845,963.8345275622021
6690.0,16,35.16572602291465,964.2226021932663
6700.0,16,34.887619148875295,969.5194105284974
6710.0,16,34.365974017392226,979.6457383988131
6720.0,16,33.625850051061754,994.4534985372537
6730.0,15,33.669752569247045,993.560393924368
6740.0,15,34.667250305587864,973.7665803383485
6750.0,15,35.46903598450409,958.524922710901
6760.0,15,36.0378560081585,948.0576116281112
6770.0,15,36.344767441854536,942.5254576299053
6780.0,15,36.37320274612161,942.016937085681
6790.0,15,36.121556764394604,946.5409472650206
6800.0,15,35.60342939998478,956.0263951155318
6810.0,15,34.845511510358584,970.3275118177804
6820.0,14,34.485560605764725,977.3019842915392
6830.0,14,35.590152922487725,956.2725134097811
6840.0,14,36.49559049856663,939.835966918131
6850.0,14,37.15844235578258,928.2389388220895
6860.0,14,37.54345513747708,921.6661255807925
6870.0,14,37.62869490570269,920.2268298637426
6880.0,14,37.409132466097674,923.94583735356
6890.0,14,36.89746904640965,932.7619059963426
6900.0,14,36.12202138602963,946.532544965941
6910.0,13,35.3022694502413,961.647491694459
6920.0,13,36.522396228927775,939.3599561955485
6930.0,13,37.541427585794274,921.7004309789787
6940.0,13,38.3090352785668,908.9413724818281
6950.0,13,38.7826291007992,901.2930164360776
6960.0,13,38.933745392370774,898.8875861563376
6970.0,13,38.75291160068374,901.7680309346051
6980.0,13,38.251342257176745,909.8846071497455
6990.0,13,37.45892244539331,923.0991404915984
7000.0,13,36.41916914229747,941.1963369600575
7010.0,12,37.46088570320643,923.0657948503712
7020.0,12,38.60409003942901,904.1566864973543
7030.0,12,39.48822096778127,890.2038125403242
7040.0,12,40.062189559901746,881.4450038973825
7050.0,12,40.28964009674093,878.0373757487779
7060.0,12,40.15539691244366,880.0442919853883
7070.0,12,39.66838645143721,887.429572759964
7080.0,12,38.85990841054057,900.0608069280639
7090.0,12,37.777919506561304,917.7208497273822
7100.0,11,38.40189719263294,907.4284422191711
7110.0,11,39.680427757635236,887.2449749105043
7120.0,11,40.693889831716106,872.0677968267381
7130.0,11,41.38147829706949,862.1636871739769
7140.0,11,41.69731418708412,857.717189585227
7150.0,11,41.61895224765948,858.8144644132491
7160.0,11,41.151982410452625,865.4349418266512
7170.0,11,40.328831175817434,877.4537966639791
7180.0,11,39.20237229891507,894.6528473856164
7190.0,10,39.341029179361435,892.4874375968491
